Zip,zindex,avg_w,num11,num12,num13,num_avg
95692,227300.0,808.333333333,1103.0,1103.0,1104.0,1103.33333333
95136,707200.0,807.6,2215.0,2205.0,2259.0,2226.33333333
94403,960600.0,807.5,3360.0,3420.0,3483.0,3421.0
95928,270100.0,807.5,2084.0,2095.0,2150.0,2109.66666667
96067,230200.0,807.25,861.0,847.0,835.0,847.666666667
92352,332000.0,807.25,2272.0,2202.0,2152.0,2208.66666667
96143,362100.0,807.0,115.0,117.0,175.0,135.666666667
92223,259100.0,806.7,6097.0,6177.0,6391.0,6221.66666667
93536,259400.0,806.692307692,10412.0,10425.0,10234.0,10357.0
95678,291300.0,806.636363636,4724.0,4666.0,4603.0,4664.33333333
93940,617500.0,806.6,2109.0,1938.0,1971.0,2006.0
92831,534000.0,806.5,4394.0,4553.0,4711.0,4552.66666667
93023,612300.0,806.444444444,2275.0,2298.0,2246.0,2273.0
95614,303700.0,806.0,348.0,311.0,185.0,281.333333333
95461,232100.0,806.0,1230.0,1214.0,1200.0,1214.66666667
92057,382000.0,806.0,8119.0,8421.0,8609.0,8383.0
90302,319500.0,805.833333333,2177.0,2242.0,2378.0,2265.66666667
95252,245600.0,805.666666667,1265.0,1270.0,1206.0,1247.0
95834,311500.0,805.5,2766.0,2790.0,2801.0,2785.66666667
92371,214900.0,805.25,1673.0,1763.0,1716.0,1717.33333333
91350,456400.0,805.1,4991.0,4946.0,4767.0,4901.33333333
94542,669000.0,805.0,462.0,464.0,475.0,467.0
95562,181100.0,805.0,223.0,220.0,224.0,222.333333333
94037,931200.0,805.0,264.0,261.0,232.0,252.333333333
92285,70400.0,805.0,114.0,95.0,105.0,104.666666667
92843,439000.0,804.909090909,6280.0,6216.0,6187.0,6227.66666667
94901,878500.0,804.777777778,2925.0,3093.0,3252.0,3090.0
90065,599100.0,804.75,4600.0,4530.0,4386.0,4505.33333333
95357,231700.0,804.75,2383.0,2262.0,2148.0,2264.33333333
95631,277400.0,804.666666667,514.0,462.0,420.0,465.333333333
90713,484900.0,804.571428571,8368.0,8121.0,7777.0,8088.66666667
95634,224900.0,804.0,450.0,393.0,289.0,377.333333333
92277,93200.0,803.714285714,2578.0,2549.0,2486.0,2537.66666667
94561,337400.0,803.555555556,5624.0,5744.0,5876.0,5748.0
95826,244300.0,802.875,2727.0,2683.0,2727.0,2712.33333333
96150,342100.0,802.5,2641.0,2546.0,2566.0,2584.33333333
92882,407800.0,802.357142857,11235.0,10942.0,10631.0,10936.0
92504,274700.0,802.333333333,6145.0,6036.0,6116.0,6099.0
94503,419400.0,802.0,1818.0,2196.0,2407.0,2140.33333333
90034,847800.0,801.777777778,5551.0,5485.0,5328.0,5454.66666667
91776,556900.0,801.571428571,5510.0,5677.0,5618.0,5601.66666667
92056,412800.0,801.545454545,4159.0,4296.0,4352.0,4269.0
95139,672600.0,801.5,985.0,950.0,918.0,951.0
95020,595400.0,801.4,8015.0,7932.0,8168.0,8038.33333333
92081,466600.0,801.333333333,2803.0,2731.0,2716.0,2750.0
92313,295500.0,801.0,1850.0,1832.0,1841.0,1841.0
95337,324500.0,801.0,1999.0,1966.0,1964.0,1976.33333333
93003,493400.0,801.0,7404.0,7405.0,7281.0,7363.33333333
93245,182200.0,800.692307692,5153.0,5076.0,5058.0,5095.66666667
91723,436100.0,799.666666667,5229.0,5087.0,4864.0,5060.0
93451,296000.0,799.5,306.0,331.0,325.0,320.666666667
92036,293500.0,799.25,1728.0,1800.0,1927.0,1818.33333333
90015,571300.0,799.0,1943.0,1915.0,1945.0,1934.33333333
94513,452000.0,798.9375,9728.0,9840.0,10000.0,9856.0
95687,322200.0,798.777777778,5129.0,5448.0,5362.0,5313.0
92117,513200.0,798.642857143,5717.0,5472.0,5404.0,5531.0
94538,644400.0,798.125,7225.0,7222.0,7484.0,7310.33333333
90601,432600.0,797.714285714,4603.0,4450.0,4404.0,4485.66666667
95835,305200.0,797.571428571,5021.0,4977.0,5066.0,5021.33333333
93035,487600.0,797.5,1837.0,2021.0,2193.0,2017.0
94599,760400.0,797.0,106.0,91.0,89.0,95.3333333333
94571,276100.0,797.0,794.0,795.0,761.0,783.333333333
95328,138800.0,797.0,524.0,537.0,559.0,540.0
93654,170100.0,796.7,4076.0,4138.0,4208.0,4140.66666667
93422,425200.0,796.666666667,3210.0,3171.0,3079.0,3153.33333333
90621,467200.0,796.666666667,3640.0,3668.0,3600.0,3636.0
90806,422800.0,796.5,2026.0,2119.0,2135.0,2093.33333333
94080,698500.0,796.25,5838.0,5906.0,5912.0,5885.33333333
92307,200400.0,796.0,4676.0,4545.0,4316.0,4512.33333333
93555,151700.0,795.9,3627.0,3595.0,3592.0,3604.66666667
91206,657400.0,795.8,3109.0,3107.0,3056.0,3090.66666667
95843,304600.0,795.692307692,6001.0,6004.0,6104.0,6036.33333333
91945,348000.0,795.6,1627.0,1652.0,2303.0,1860.66666667
96145,546300.0,795.5,704.0,719.0,609.0,677.333333333
95404,554600.0,795.5,559.0,561.0,607.0,575.666666667
92866,532300.0,795.5,782.0,741.0,715.0,746.0
93446,386800.0,795.428571429,1776.0,1845.0,1770.0,1797.0
93444,473600.0,795.333333333,1564.0,1469.0,1424.0,1485.66666667
91606,452000.0,794.2,3543.0,3322.0,2986.0,3283.66666667
93065,485800.0,794.038461538,14547.0,15477.0,14181.0,14735.0
90066,986400.0,793.923076923,5186.0,4998.0,4893.0,5025.66666667
93631,223500.0,793.875,2962.0,2999.0,3044.0,3001.66666667
95382,277100.0,793.666666667,4818.0,4850.0,4853.0,4840.33333333
92336,377900.0,793.619047619,13788.0,13631.0,13324.0,13581.0
95953,163000.0,793.6,1308.0,1326.0,1315.0,1316.33333333
91016,560300.0,793.5,4217.0,4254.0,4245.0,4238.66666667
95453,217500.0,793.333333333,1053.0,1019.0,997.0,1023.0
90650,375800.0,793.090909091,11441.0,11061.0,10847.0,11116.3333333
94089,748000.0,793.0,302.0,305.0,307.0,304.666666667
93610,154700.0,793.0,2437.0,2382.0,2459.0,2426.0
92675,643900.0,792.666666667,5028.0,5224.0,5594.0,5282.0
91104,648700.0,792.5,2466.0,2532.0,2526.0,2508.0
90242,414700.0,792.5,5636.0,5542.0,5475.0,5551.0
91761,357500.0,792.454545455,6627.0,6509.0,6410.0,6515.33333333
92251,188600.0,792.2,2681.0,2709.0,2767.0,2719.0
95236,330600.0,792.0,791.0,761.0,794.0,782.0
95125,955100.0,791.769230769,5915.0,5934.0,6019.0,5956.0
90715,415400.0,791.6,2403.0,2394.0,2380.0,2392.33333333
95304,481900.0,791.6,1264.0,1302.0,1369.0,1311.66666667
92374,291200.0,791.545454545,9562.0,9648.0,9440.0,9550.0
93723,272600.0,791.5,1152.0,1146.0,1175.0,1157.66666667
92065,433000.0,791.3,4475.0,4345.0,4155.0,4325.0
91950,317600.0,791.0,6413.0,6654.0,6759.0,6608.66666667
93553,219200.0,791.0,253.0,253.0,258.0,254.666666667
96052,160800.0,791.0,32.0,35.0,34.0,33.6666666667
93644,211100.0,790.8,1108.0,1078.0,1048.0,1078.0
92840,447800.0,790.769230769,6655.0,6594.0,6584.0,6611.0
94547,457800.0,790.2,2264.0,2284.0,2204.0,2250.66666667
93625,204200.0,790.0,1519.0,1513.0,1588.0,1540.0
92058,386200.0,790.0,3375.0,3422.0,3501.0,3432.66666667
90501,545800.0,790.0,3271.0,3318.0,3428.0,3339.0
91311,532200.0,789.857142857,4803.0,4660.0,4448.0,4637.0
93710,200200.0,789.8,2432.0,2212.0,2128.0,2257.33333333
90029,659100.0,789.75,2666.0,2662.0,2643.0,2657.0
93656,131700.0,789.25,1139.0,1139.0,1191.0,1156.33333333
96021,132100.0,788.625,2223.0,2211.0,2222.0,2218.66666667
95326,265800.0,788.6,1746.0,1755.0,1753.0,1751.33333333
96088,185500.0,788.5,144.0,149.0,153.0,148.666666667
95212,275800.0,788.444444444,5239.0,5267.0,5318.0,5274.66666667
94530,675600.0,787.8,2198.0,2297.0,2390.0,2295.0
92585,280300.0,787.8,3978.0,4006.0,4089.0,4024.33333333
95407,387700.0,787.75,3114.0,3227.0,3081.0,3140.66666667
95632,254700.0,787.666666667,4530.0,4495.0,4470.0,4498.33333333
92399,303100.0,787.666666667,6201.0,6351.0,6299.0,6283.66666667
92372,206700.0,787.0,261.0,283.0,272.0,272.0
91801,539300.0,786.777777778,6740.0,6707.0,6537.0,6661.33333333
93630,173300.0,786.6,3154.0,2754.0,2819.0,2909.0
92501,248200.0,786.0,1022.0,1076.0,1103.0,1067.0
92868,438600.0,786.0,1346.0,1348.0,1276.0,1323.33333333
92701,372000.0,785.769230769,8476.0,8695.0,8816.0,8662.33333333
95368,242000.0,785.75,2057.0,1997.0,1924.0,1992.66666667
90270,371400.0,785.6,2695.0,2713.0,2673.0,2693.66666667
90606,382400.0,785.5,3749.0,3769.0,3677.0,3731.66666667
92262,312700.0,785.5,3109.0,3140.0,3096.0,3115.0
93001,494700.0,785.5,4141.0,4293.0,4468.0,4300.66666667
93514,335000.0,785.2,1474.0,1473.0,1454.0,1467.0
95945,285400.0,785.1,3356.0,3226.0,3272.0,3284.66666667
95037,779500.0,785.090909091,5623.0,5438.0,5405.0,5488.66666667
95969,195000.0,785.0,2411.0,2373.0,2368.0,2384.0
91001,650900.0,784.875,2000.0,1983.0,2087.0,2023.33333333
95401,387500.0,784.8,1427.0,1467.0,1505.0,1466.33333333
94515,569800.0,784.5,570.0,577.0,591.0,579.333333333
90723,321000.0,784.5,10085.0,10053.0,10111.0,10083.0
92505,301400.0,784.4,6127.0,6451.0,6086.0,6221.33333333
95117,845300.0,784.25,1073.0,1105.0,1128.0,1102.0
95004,499200.0,784.0,335.0,319.0,299.0,317.666666667
94610,867900.0,783.8,2788.0,2765.0,2753.0,2768.66666667
95324,238100.0,783.666666667,1503.0,1532.0,1535.0,1523.33333333
95688,405900.0,783.444444444,4502.0,4566.0,4603.0,4557.0
95316,236400.0,783.285714286,1198.0,1172.0,1130.0,1166.66666667
95348,201300.0,783.25,3301.0,3330.0,3361.0,3330.66666667
91335,422400.0,783.052631579,9510.0,9100.0,8940.0,9183.33333333
95623,266900.0,783.0,775.0,716.0,757.0,749.333333333
96002,209900.0,782.909090909,3571.0,3537.0,3622.0,3576.66666667
92154,357500.0,782.625,10437.0,10226.0,10022.0,10228.3333333
90802,278200.0,782.25,2045.0,2075.0,2196.0,2105.33333333
93722,189900.0,782.076923077,9353.0,8503.0,8583.0,8813.0
92530,254000.0,781.909090909,4924.0,6262.0,6196.0,5794.0
92040,408900.0,781.75,4348.0,4301.0,4527.0,4392.0
95388,127000.0,781.6,1343.0,1320.0,1362.0,1341.66666667
91306,448200.0,781.571428571,3259.0,3327.0,3216.0,3267.33333333
95959,368800.0,781.142857143,1292.0,1295.0,1201.0,1262.66666667
92557,260600.0,781.090909091,7595.0,7496.0,7267.0,7452.66666667
90704,576600.0,781.0,464.0,462.0,469.0,465.0
91978,414200.0,781.0,1901.0,1952.0,1933.0,1928.66666667
93277,174600.0,780.875,7717.0,7645.0,7681.0,7681.0
92801,424600.0,780.727272727,7333.0,7147.0,7169.0,7216.33333333
92706,494100.0,780.714285714,4010.0,4185.0,4310.0,4168.33333333
92865,548700.0,780.666666667,965.0,924.0,910.0,933.0
91710,408200.0,780.6,10567.0,10262.0,10049.0,10292.6666667
90804,399100.0,780.6,5093.0,5045.0,5060.0,5066.0
92555,296400.0,780.571428571,6148.0,6068.0,6017.0,6077.66666667
92780,574400.0,780.538461538,6752.0,6811.0,6788.0,6783.66666667
93313,206900.0,780.5,5836.0,5977.0,6100.0,5971.0
92841,464200.0,780.5,5474.0,5365.0,5320.0,5386.33333333
91731,402300.0,780.333333333,3671.0,3614.0,3588.0,3624.33333333
93013,773600.0,780.0,1631.0,1613.0,1603.0,1615.66666667
96013,121900.0,780.0,374.0,375.0,401.0,383.333333333
95046,862700.0,780.0,367.0,349.0,305.0,340.333333333
95973,280800.0,780.0,96.0,103.0,91.0,96.6666666667
96093,166700.0,780.0,553.0,521.0,498.0,524.0
95386,180200.0,779.833333333,2787.0,2742.0,2787.0,2772.0
93622,126700.0,779.25,1490.0,1557.0,1608.0,1551.66666667
95982,181800.0,779.0,832.0,789.0,755.0,792.0
94020,883000.0,779.0,95.0,75.0,47.0,72.3333333333
91506,640600.0,778.833333333,4301.0,4120.0,4257.0,4226.0
92020,416600.0,778.4375,5419.0,5579.0,5775.0,5591.0
92173,327700.0,778.166666667,3121.0,3069.0,3214.0,3134.66666667
91733,395300.0,778.125,4128.0,4072.0,3976.0,4058.66666667
91911,372300.0,777.956521739,9897.0,9897.0,9641.0,9811.66666667
92551,231400.0,777.222222222,7402.0,7418.0,7341.0,7387.0
95608,430500.0,776.9375,7730.0,7907.0,8308.0,7981.66666667
95621,275000.0,776.857142857,2651.0,2399.0,2276.0,2442.0
95437,335900.0,776.5,1336.0,1279.0,1278.0,1297.66666667
92503,292300.0,776.5,11376.0,11663.0,11360.0,11466.3333333
94558,494300.0,776.285714286,9260.0,8882.0,8899.0,9013.66666667
90744,372200.0,775.9,8009.0,7452.0,6523.0,7328.0
91744,371600.0,775.769230769,11685.0,11456.0,11038.0,11393.0
95403,429600.0,775.75,1704.0,1718.0,1717.0,1713.0
94602,660100.0,775.75,1439.0,1388.0,1323.0,1383.33333333
90746,442000.0,775.75,2452.0,2342.0,2332.0,2375.33333333
93960,252200.0,775.625,3369.0,3393.0,3444.0,3402.0
95376,314800.0,775.444444444,10347.0,10193.0,10137.0,10225.6666667
90247,390100.0,775.142857143,3959.0,3970.0,3942.0,3957.0
92879,363300.0,775.125,4142.0,4110.0,4171.0,4141.0
94103,886800.0,775.0,627.0,635.0,625.0,629.0
95365,96900.0,775.0,549.0,550.0,531.0,543.333333333
95338,224400.0,774.8,942.0,895.0,1005.0,947.333333333
92571,227300.0,774.7,6463.0,6882.0,6894.0,6746.33333333
91343,456200.0,774.666666667,8071.0,7934.0,8133.0,8046.0
91752,405200.0,774.25,2916.0,2895.0,2825.0,2878.66666667
94545,455700.0,774.0,4808.0,4739.0,4833.0,4793.33333333
95128,743300.0,774.0,2300.0,2376.0,2358.0,2344.66666667
95926,255500.0,774.0,7462.0,7630.0,7575.0,7555.66666667
94803,429100.0,774.0,2104.0,2185.0,2285.0,2191.33333333
93704,193800.0,773.636363636,7901.0,7893.0,7826.0,7873.33333333
95603,340900.0,772.75,3048.0,3092.0,2953.0,3031.0
92377,317300.0,772.666666667,4876.0,4832.0,4835.0,4847.66666667
91740,447100.0,772.666666667,1386.0,1423.0,1421.0,1410.0
95050,762900.0,772.5,2100.0,2095.0,2050.0,2081.66666667
94580,447900.0,772.5,5784.0,5818.0,5952.0,5851.33333333
96064,152700.0,772.2,265.0,232.0,256.0,251.0
93657,173900.0,772.2,6366.0,6359.0,6399.0,6374.66666667
91792,435700.0,772.0,1105.0,1093.0,1046.0,1081.33333333
91406,453400.0,771.923076923,6719.0,6652.0,6764.0,6711.66666667
90660,370700.0,771.214285714,7535.0,7365.0,7182.0,7360.66666667
95638,455200.0,771.0,314.0,312.0,307.0,311.0
95133,609700.0,770.333333333,3934.0,3845.0,3803.0,3860.66666667
92802,447600.0,770.333333333,3995.0,3944.0,3910.0,3949.66666667
92804,446500.0,770.210526316,12959.0,12500.0,12288.0,12582.3333333
93561,212400.0,770.166666667,3150.0,3091.0,3044.0,3095.0
91706,361100.0,770.15,11107.0,10841.0,10583.0,10843.6666667
95111,532700.0,770.0,6176.0,6285.0,6270.0,6243.66666667
94608,477100.0,770.0,1721.0,1806.0,1864.0,1797.0
90241,488300.0,769.857142857,8726.0,8669.0,8794.0,8729.66666667
90710,472800.0,769.75,3368.0,3245.0,3164.0,3259.0
93455,353800.0,769.5,5718.0,6064.0,6136.0,5972.66666667
92069,435800.0,769.363636364,6990.0,7008.0,7047.0,7015.0
94591,323100.0,769.25,3979.0,4503.0,4450.0,4310.66666667
90731,496200.0,769.076923077,7118.0,6777.0,6775.0,6890.0
95123,683400.0,769.0,7769.0,7635.0,7578.0,7660.66666667
95690,291400.0,769.0,107.0,103.0,108.0,106.0
93445,338300.0,769.0,303.0,310.0,288.0,300.333333333
92545,211600.0,768.833333333,5097.0,5055.0,5117.0,5089.66666667
95350,193400.0,768.666666667,7376.0,7138.0,7029.0,7181.0
91602,680600.0,768.666666667,1925.0,1914.0,1895.0,1911.33333333
90745,400900.0,768.545454545,8256.0,7410.0,6454.0,7373.33333333
92704,416700.0,768.35,15231.0,15146.0,15312.0,15229.6666667
90502,371800.0,768.0,760.0,732.0,747.0,746.333333333
96001,217900.0,767.941176471,4383.0,4349.0,4448.0,4393.33333333
94928,414300.0,767.9,4344.0,4175.0,4144.0,4221.0
92227,147200.0,767.888888889,4045.0,4065.0,4044.0,4051.33333333
92346,264600.0,767.571428571,5882.0,5764.0,5679.0,5775.0
92805,418400.0,767.4,8031.0,7835.0,7742.0,7869.33333333
95818,445800.0,767.142857143,3397.0,3530.0,3481.0,3469.33333333
95358,173400.0,767.083333333,3611.0,3527.0,3689.0,3609.0
92201,198700.0,766.944444444,10081.0,10062.0,10147.0,10096.6666667
92025,434900.0,766.818181818,6981.0,6733.0,6937.0,6883.66666667
92509,285500.0,766.736842105,11340.0,11255.0,11264.0,11286.3333333
93510,486100.0,766.666666667,1029.0,926.0,858.0,937.666666667
92102,363200.0,766.647058824,4916.0,5033.0,5099.0,5016.0
92028,487100.0,766.636363636,5165.0,4960.0,4792.0,4972.33333333
94531,360800.0,766.3,6462.0,6360.0,6174.0,6332.0
91605,423200.0,766.125,3997.0,4028.0,3964.0,3996.33333333
90010,741000.0,766.0,952.0,1068.0,1124.0,1048.0
92276,158500.0,766.0,397.0,381.0,376.0,384.666666667
90006,511800.0,766.0,3919.0,3749.0,3563.0,3743.66666667
92392,190900.0,765.882352941,10057.0,10556.0,10078.0,10230.3333333
95642,257600.0,765.333333333,1576.0,1548.0,1478.0,1534.0
92629,776700.0,765.25,2345.0,2373.0,2303.0,2340.33333333
95327,193300.0,765.0,268.0,232.0,250.0,250.0
94085,732900.0,765.0,1444.0,1403.0,1404.0,1417.0
90040,331600.0,765.0,1031.0,1033.0,1058.0,1040.66666667
94560,581900.0,765.0,5755.0,5758.0,5580.0,5697.66666667
92114,342000.0,764.923076923,6129.0,5918.0,5865.0,5970.66666667
91762,325400.0,764.833333333,9897.0,9618.0,9559.0,9691.33333333
95307,200600.0,764.8125,7304.0,7094.0,7044.0,7147.33333333
95991,189300.0,764.769230769,5101.0,5104.0,5136.0,5113.66666667
90250,467300.0,764.75,8122.0,8443.0,8445.0,8336.66666667
94521,499800.0,764.6,5575.0,5604.0,5596.0,5591.66666667
95209,244100.0,764.384615385,5896.0,5802.0,5858.0,5852.0
91042,474400.0,764.2,2148.0,1934.0,1814.0,1965.33333333
92544,192300.0,764.111111111,4997.0,4769.0,4784.0,4850.0
92061,480700.0,764.0,174.0,167.0,198.0,179.666666667
93267,116300.0,763.75,1397.0,1395.0,1410.0,1400.66666667
95354,164400.0,763.0,1919.0,1919.0,1905.0,1914.33333333
92021,382400.0,762.909090909,4711.0,4578.0,4368.0,4552.33333333
95993,242300.0,762.666666667,4551.0,4530.0,4566.0,4549.0
92026,412100.0,762.666666667,6790.0,6784.0,6979.0,6851.0
92337,302100.0,762.545454545,6705.0,7118.0,7100.0,6974.33333333
95122,499500.0,762.421052632,8526.0,8609.0,8331.0,8488.66666667
93240,127900.0,762.333333333,820.0,820.0,759.0,799.666666667
94553,460300.0,762.222222222,3214.0,3195.0,3159.0,3189.33333333
90022,336600.0,762.153846154,7790.0,7754.0,7896.0,7813.33333333
90292,821800.0,762.0,349.0,322.0,321.0,330.666666667
90260,430300.0,761.846153846,7285.0,7454.0,7566.0,7435.0
95694,311000.0,761.666666667,935.0,927.0,1122.0,994.666666667
92335,255000.0,761.176470588,11648.0,11308.0,11254.0,11403.3333333
95237,265300.0,761.0,215.0,287.0,343.0,281.666666667
94931,437000.0,761.0,302.0,291.0,329.0,307.333333333
92583,184500.0,760.888888889,5594.0,5633.0,5805.0,5677.33333333
95776,285500.0,760.5,1814.0,1683.0,1645.0,1714.0
94525,377200.0,760.0,681.0,653.0,665.0,666.333333333
94577,469000.0,760.0,5501.0,5434.0,5404.0,5446.33333333
95695,263400.0,759.923076923,5625.0,5412.0,5378.0,5471.66666667
93274,147600.0,759.791666667,11447.0,11721.0,11881.0,11683.0
95127,548200.0,759.4,6616.0,6543.0,6856.0,6671.66666667
95961,169400.0,759.272727273,3758.0,3659.0,3695.0,3704.0
92627,665300.0,759.111111111,3341.0,3510.0,3453.0,3434.66666667
92083,366800.0,758.769230769,5094.0,5043.0,5171.0,5102.66666667
95210,162500.0,758.625,3801.0,3676.0,3654.0,3710.33333333
92806,501000.0,758.5,5578.0,5710.0,5694.0,5660.66666667
90680,397700.0,758.5,661.0,656.0,673.0,663.333333333
95442,795000.0,758.0,164.0,140.0,152.0,152.0
91768,319900.0,758.0,4524.0,4489.0,4055.0,4356.0
96094,147000.0,758.0,437.0,432.0,416.0,428.333333333
92407,234600.0,757.733333333,8221.0,8136.0,8228.0,8195.0
90023,316700.0,757.692307692,7834.0,7538.0,7285.0,7552.33333333
91010,429800.0,757.625,2928.0,2818.0,2702.0,2816.0
91977,359000.0,757.615384615,6087.0,5878.0,5670.0,5878.33333333
92253,386400.0,757.571428571,4667.0,4545.0,4558.0,4590.0
93010,525600.0,756.5,3419.0,3531.0,3515.0,3488.33333333
95045,471600.0,756.0,579.0,565.0,543.0,562.333333333
93306,159100.0,756.0,11971.0,12283.0,12581.0,12278.3333333
93022,498000.0,756.0,248.0,217.0,217.0,227.333333333
95112,570500.0,755.833333333,2700.0,2657.0,2692.0,2683.0
92311,93000.0,755.6,3596.0,3597.0,3480.0,3557.66666667
90042,513700.0,755.538461538,5682.0,5216.0,5018.0,5305.33333333
91722,401500.0,755.444444444,4633.0,4469.0,4223.0,4441.66666667
92234,231100.0,755.333333333,7061.0,7054.0,6761.0,6958.66666667
93640,117200.0,755.25,1837.0,1919.0,1973.0,1909.66666667
91763,332800.0,755.090909091,6755.0,6746.0,6800.0,6767.0
92707,380100.0,754.909090909,7322.0,7156.0,7237.0,7238.33333333
90038,686200.0,754.75,2154.0,2056.0,1920.0,2043.33333333
95116,483700.0,754.538461538,3977.0,4148.0,4257.0,4127.33333333
95627,205300.0,754.5,682.0,651.0,635.0,656.0
96003,234100.0,754.272727273,2454.0,2584.0,2572.0,2536.66666667
94579,469700.0,754.0,1807.0,1866.0,1805.0,1826.0
91331,357500.0,753.666666667,9734.0,9477.0,9308.0,9506.33333333
94601,320000.0,753.294117647,3590.0,3655.0,3946.0,3730.33333333
91342,404800.0,753.222222222,9219.0,8511.0,7866.0,8532.0
91702,366600.0,752.928571429,6067.0,5734.0,5609.0,5803.33333333
93662,156300.0,752.727272727,4548.0,4554.0,4548.0,4550.0
94589,236000.0,752.6,3939.0,4156.0,4168.0,4087.66666667
90706,401700.0,752.5,5219.0,5118.0,5002.0,5113.0
92507,280600.0,752.285714286,4552.0,4453.0,4403.0,4469.33333333
93646,116000.0,752.2,1799.0,1817.0,1879.0,1831.66666667
92243,159400.0,752.2,8576.0,8513.0,8743.0,8610.66666667
92111,474300.0,752.125,4200.0,4031.0,3962.0,4064.33333333
95207,179100.0,752.0,6659.0,6619.0,6913.0,6730.33333333
93901,398700.0,751.375,4455.0,4538.0,4740.0,4577.66666667
93308,173800.0,751.25,5264.0,5037.0,5006.0,5102.33333333
95320,252200.0,751.2,1960.0,1903.0,1872.0,1911.66666667
90605,408100.0,750.9,5541.0,5690.0,5769.0,5666.66666667
95425,400200.0,750.666666667,1008.0,1004.0,1009.0,1007.0
93230,160900.0,750.333333333,8027.0,8115.0,8358.0,8166.66666667
93215,147100.0,750.266666667,7150.0,7567.0,7695.0,7470.66666667
93609,138100.0,749.666666667,1089.0,1062.0,1087.0,1079.33333333
95336,257800.0,749.615384615,8209.0,8130.0,8021.0,8120.0
92345,179000.0,749.538461538,14000.0,13908.0,14209.0,14039.0
92250,143600.0,749.5,1181.0,1131.0,1130.0,1147.33333333
95901,161900.0,749.466666667,3532.0,3505.0,3559.0,3532.0
92082,503200.0,749.375,2825.0,2766.0,2720.0,2770.33333333
90255,334400.0,749.133333333,12599.0,12013.0,10095.0,11569.0
95361,258000.0,749.090909091,3160.0,3224.0,3118.0,3167.33333333
92115,397100.0,749.076923077,4718.0,4851.0,5512.0,5027.0
90303,404000.0,749.0,3117.0,2945.0,2868.0,2976.66666667
91764,302100.0,748.909090909,4866.0,5054.0,5090.0,5003.33333333
93725,133900.0,748.4,3429.0,3358.0,3372.0,3386.33333333
95060,757300.0,748.375,2487.0,2464.0,2495.0,2482.0
90007,491200.0,748.263157895,10121.0,9813.0,9641.0,9858.33333333
95814,337500.0,748.0,148.0,146.0,143.0,145.666666667
94564,405100.0,747.5,2921.0,2766.0,2702.0,2796.33333333
95321,209900.0,747.5,256.0,259.0,241.0,252.0
90805,345800.0,747.076923077,10028.0,9590.0,9622.0,9746.66666667
93453,459600.0,747.0,212.0,223.0,221.0,218.666666667
94014,598200.0,747.0,2941.0,2993.0,2991.0,2975.0
96134,77700.0,747.0,338.0,355.0,343.0,345.333333333
95451,204600.0,747.0,1196.0,1167.0,1149.0,1170.66666667
94572,380500.0,747.0,459.0,454.0,457.0,456.666666667
95023,404200.0,746.823529412,7002.0,6976.0,7057.0,7011.66666667
96019,150900.0,746.75,1367.0,1383.0,1224.0,1324.66666667
92543,137100.0,746.714285714,3723.0,3869.0,3686.0,3759.33333333
95242,306700.0,746.7,5140.0,5158.0,5155.0,5151.0
95833,272900.0,746.666666667,2714.0,2646.0,2637.0,2665.66666667
94063,691300.0,746.0,1774.0,1775.0,1750.0,1766.33333333
93202,121500.0,746.0,689.0,698.0,692.0,693.0
92316,245900.0,746.0,6064.0,5875.0,5595.0,5844.66666667
92027,367900.0,745.833333333,7212.0,7055.0,7242.0,7169.66666667
91732,414100.0,745.777777778,10280.0,10201.0,9994.0,10158.3333333
95330,288700.0,745.0,2730.0,2804.0,2898.0,2810.66666667
93436,254400.0,744.583333333,5341.0,5198.0,5270.0,5269.66666667
95822,194800.0,744.5,4483.0,4438.0,4447.0,4456.0
93309,172800.0,744.357142857,6702.0,6738.0,6723.0,6721.0
92105,318500.0,744.214285714,5506.0,5442.0,5575.0,5507.66666667
90032,376600.0,744.153846154,6279.0,5978.0,5761.0,6006.0
95458,118300.0,744.0,158.0,128.0,163.0,149.666666667
92570,240500.0,743.8,8275.0,8463.0,8632.0,8456.66666667
90220,269200.0,743.5,5810.0,5797.0,5716.0,5774.33333333
95660,157400.0,743.5,3588.0,3860.0,3972.0,3806.66666667
91932,382600.0,743.5,2781.0,2653.0,2761.0,2731.66666667
92703,387800.0,742.363636364,4998.0,4973.0,4785.0,4918.66666667
94112,736900.0,742.166666667,3921.0,3964.0,3895.0,3926.66666667
96007,174000.0,742.1,1957.0,1853.0,1972.0,1927.33333333
90031,404900.0,742.0,4866.0,4739.0,4303.0,4636.0
95062,677900.0,741.909090909,2938.0,2862.0,2886.0,2895.33333333
90018,427700.0,741.666666667,4998.0,4989.0,4922.0,4969.66666667
91204,424600.0,741.5,513.0,576.0,573.0,554.0
95628,417000.0,741.333333333,4998.0,5097.0,5026.0,5040.33333333
91103,581100.0,741.2,2118.0,2020.0,1931.0,2023.0
92395,171100.0,741.2,7714.0,7572.0,7582.0,7622.66666667
90280,332800.0,741.095238095,15765.0,15390.0,14510.0,15221.6666667
90716,324100.0,741.0,1018.0,987.0,960.0,988.333333333
94518,521800.0,740.4,2368.0,2465.0,2425.0,2419.33333333
96080,145500.0,739.733333333,3259.0,3129.0,3091.0,3159.66666667
95670,235800.0,739.615384615,5272.0,5011.0,4987.0,5090.0
